@relation 12168104L2_2

@attribute status_pozyczki {odmowa, splacona, windykacja, splacona_cz, windykacja_sp}
@attribute kwota_kredytu real
@attribute wiek real
@attribute płeć {kobieta, mężczyzna}
@attribute rodzaj_źródła_dochodu real
@attribute miesieczny_dochod_netto real
@attribute ktore_rolowanie real
@attribute okres_w_jakim_pobierał_dochód real
@attribute okres_w_jakim_będzie_pobierał_dochód real
@attribute opóźnienie_spłaty real

@data
splacona_cz,800.0,60.0,mężczyzna,11.0,1000.0,2.0,61.0,48.0,3.0
splacona,1000.0,80.0,kobieta,13.0,2421.55,2.0,243.0,48.0,13.0
splacona_cz,1000.0,57.0,mężczyzna,13.0,3600.0,1.0,84.0,48.0,1.0
splacona,350.0,64.0,mężczyzna,13.0,1601.87,1.0,43.0,48.0,10.0
splacona_cz,300.0,77.0,kobieta,13.0,1239.0,2.0,268.0,48.0,1.0
odmowa,900.0,39.0,mężczyzna,11.0,2215.0,0.0,203.0,48.0,0.0
splacona,200.0,59.0,kobieta,13.0,1100.0,1.0,41.0,48.0,0.0
odmowa,500.0,40.0,kobieta,11.0,950.0,0.0,177.0,48.0,0.0
splacona_cz,400.0,40.0,mężczyzna,11.0,1261.98,2.0,34.0,48.0,0.0
windykacja,300.0,73.0,kobieta,16.0,1138.01,0.0,4.0,48.0,1679.0
splacona_cz,350.0,61.0,mężczyzna,16.0,837.0,1.0,229.0,48.0,0.0
splacona_cz,200.0,46.0,kobieta,12.0,990.34,1.0,53.0,48.0,0.0
splacona_cz,800.0,65.0,kobieta,13.0,930.0,3.0,128.0,48.0,0.0
splacona_cz,400.0,47.0,kobieta,11.0,3170.0,2.0,283.0,48.0,0.0
splacona_cz,400.0,47.0,mężczyzna,12.0,600.0,3.0,7.0,27.0,1.0
splacona_cz,300.0,26.0,mężczyzna,11.0,1459.0,0.0,7.0,48.0,5.0
splacona_cz,300.0,62.0,kobieta,13.0,1130.0,2.0,101.0,48.0,3.0
windykacja_sp,200.0,52.0,kobieta,16.0,906.07,0.0,10.0,48.0,263.0
splacona_cz,300.0,25.0,mężczyzna,12.0,1400.0,1.0,10.0,32.0,1.0
splacona_cz,300.0,45.0,mężczyzna,11.0,2100.0,1.0,48.0,48.0,1.0
splacona_cz,235.97,66.0,kobieta,13.0,1428.55,2.0,135.0,48.0,0.0
splacona,500.0,53.0,kobieta,16.0,655.0,2.0,29.0,48.0,152.0
splacona_cz,300.0,33.0,mężczyzna,11.0,1800.0,2.0,163.0,48.0,1.0
splacona_cz,400.0,62.0,kobieta,13.0,1474.55,1.0,63.0,48.0,0.0
splacona_cz,200.0,52.0,kobieta,11.0,1617.68,1.0,83.0,48.0,5.0
windykacja,500.0,63.0,mężczyzna,13.0,1768.93,2.0,267.0,48.0,1679.0
splacona_cz,200.0,49.0,mężczyzna,11.0,1400.0,2.0,12.0,48.0,1.0
splacona_cz,900.0,47.0,kobieta,11.0,5800.0,2.0,52.0,48.0,0.0
odmowa,200.0,43.0,mężczyzna,12.0,1440.0,0.0,3.0,11.0,0.0
splacona_cz,265.58,62.0,kobieta,13.0,1189.0,2.0,67.0,48.0,0.0
splacona_cz,400.0,56.0,kobieta,11.0,1172.2,2.0,35.0,48.0,2.0
splacona,500.0,63.0,kobieta,16.0,1340.0,2.0,159.0,48.0,6.0
splacona,200.0,62.0,mężczyzna,13.0,1672.59,1.0,20.0,48.0,0.0
splacona_cz,350.0,53.0,kobieta,17.0,1031.0,1.0,49.0,48.0,6.0
splacona_cz,500.0,60.0,kobieta,13.0,1000.0,2.0,65.0,48.0,2.0
odmowa,200.0,67.0,kobieta,16.0,931.37,0.0,209.0,48.0,0.0
splacona_cz,400.0,57.0,kobieta,13.0,1817.24,1.0,16.0,48.0,0.0
splacona,900.0,58.0,mężczyzna,11.0,1510.0,2.0,163.0,48.0,151.0
odmowa,1000.0,45.0,kobieta,12.0,1000.0,0.0,51.0,48.0,0.0
odmowa,500.0,34.0,kobieta,12.0,1033.0,0.0,1.0,1.0,0.0
odmowa,250.0,32.0,kobieta,12.0,1200.0,0.0,3.0,9.0,0.0
splacona_cz,300.0,61.0,kobieta,13.0,997.0,2.0,77.0,48.0,0.0
splacona_cz,500.0,60.0,kobieta,13.0,1212.0,2.0,51.0,48.0,0.0
splacona_cz,300.0,57.0,kobieta,11.0,1680.0,2.0,383.0,48.0,2.0
splacona_cz,200.0,67.0,kobieta,13.0,720.19,0.0,91.0,48.0,0.0
splacona,1283.66,52.0,kobieta,11.0,1638.0,0.0,312.0,48.0,17.0
splacona_cz,600.0,47.0,kobieta,11.0,1700.0,2.0,87.0,48.0,2.0
splacona,200.0,79.0,kobieta,13.0,1442.43,3.0,139.0,48.0,0.0
splacona,600.0,58.0,kobieta,11.0,1400.0,2.0,161.0,48.0,188.0
splacona_cz,600.0,49.0,kobieta,11.0,2800.0,2.0,316.0,48.0,3.0
splacona_cz,369.53,72.0,kobieta,13.0,3541.9,0.0,125.0,48.0,2.0
splacona,500.0,27.0,kobieta,11.0,2100.0,1.0,20.0,48.0,0.0
splacona_cz,600.0,32.0,kobieta,11.0,1290.0,2.0,17.0,48.0,2.0
splacona,300.0,39.0,mężczyzna,12.0,1884.29,0.0,18.0,23.0,0.0
splacona_cz,200.0,72.0,kobieta,13.0,730.0,1.0,558.0,48.0,0.0
odmowa,500.0,43.0,kobieta,11.0,1542.33,0.0,276.0,48.0,0.0
splacona_cz,400.0,43.0,mężczyzna,11.0,2284.23,0.0,297.0,48.0,0.0
splacona_cz,200.0,69.0,kobieta,16.0,959.6,2.0,113.0,48.0,0.0
splacona_cz,200.0,29.0,mężczyzna,99.0,1393.85,1.0,2.0,3.0,1.0
splacona_cz,717.26,64.0,mężczyzna,13.0,2010.0,1.0,135.0,48.0,1.0
splacona_cz,200.0,57.0,mężczyzna,13.0,12220.0,1.0,69.0,48.0,1.0
odmowa,1000.0,43.0,mężczyzna,11.0,2700.0,0.0,143.0,48.0,0.0
splacona_cz,500.0,65.0,kobieta,16.0,892.0,1.0,198.0,48.0,0.0
splacona,200.0,46.0,mężczyzna,11.0,1360.0,3.0,117.0,48.0,0.0
splacona_cz,295.97,52.0,kobieta,12.0,1050.0,1.0,31.0,36.0,0.0
splacona_cz,300.0,35.0,kobieta,12.0,1200.0,2.0,6.0,14.0,0.0
splacona,300.0,65.0,kobieta,13.0,1210.0,1.0,136.0,48.0,26.0
splacona_cz,700.0,52.0,mężczyzna,11.0,3200.0,2.0,187.0,48.0,0.0
splacona_cz,450.0,54.0,kobieta,16.0,1045.6,3.0,10.0,48.0,0.0
splacona_cz,300.0,65.0,kobieta,13.0,1350.0,1.0,109.0,48.0,3.0
windykacja,600.0,48.0,mężczyzna,11.0,1800.0,2.0,124.0,48.0,1676.0
odmowa,300.0,35.0,kobieta,12.0,1200.0,0.0,0.0,24.0,0.0
splacona,500.0,57.0,kobieta,11.0,2249.14,2.0,239.0,48.0,18.0
splacona,200.0,72.0,kobieta,13.0,785.0,2.0,62.0,48.0,0.0
splacona_cz,300.0,46.0,mężczyzna,13.0,1688.82,1.0,97.0,48.0,2.0
splacona,300.0,23.0,mężczyzna,11.0,1400.0,0.0,22.0,48.0,0.0
splacona_cz,400.0,53.0,mężczyzna,11.0,4000.0,3.0,8.0,48.0,1.0
splacona,300.0,30.0,mężczyzna,12.0,1037.34,1.0,18.0,23.0,0.0
splacona_cz,300.0,19.0,mężczyzna,99.0,750.0,2.0,2.0,5.0,0.0
splacona_cz,300.0,57.0,kobieta,13.0,611.0,1.0,137.0,48.0,1.0
splacona_cz,700.0,75.0,mężczyzna,13.0,2098.0,2.0,195.0,48.0,0.0
odmowa,500.0,22.0,mężczyzna,11.0,1585.0,0.0,2.0,48.0,0.0
splacona_cz,500.0,72.0,mężczyzna,13.0,1700.0,2.0,12.0,48.0,2.0
windykacja,300.0,69.0,mężczyzna,13.0,940.0,2.0,51.0,48.0,1676.0
splacona_cz,500.0,51.0,kobieta,11.0,1700.0,2.0,303.0,48.0,4.0
odmowa,800.0,30.0,kobieta,12.0,1600.0,0.0,72.0,48.0,0.0
splacona_cz,400.0,56.0,mężczyzna,11.0,1842.86,1.0,5.0,48.0,0.0
splacona_cz,300.0,49.0,mężczyzna,13.0,3900.0,3.0,28.0,48.0,0.0
odmowa,200.0,58.0,mężczyzna,16.0,461.6,0.0,378.0,48.0,0.0
splacona_cz,426.61,49.0,kobieta,11.0,2470.0,3.0,352.0,48.0,0.0
splacona_cz,500.0,53.0,mężczyzna,11.0,1320.0,2.0,340.0,48.0,0.0
splacona_cz,400.0,39.0,kobieta,11.0,1239.05,0.0,202.0,48.0,7.0
splacona,400.0,64.0,mężczyzna,13.0,1261.6,2.0,51.0,48.0,368.0
splacona,700.0,37.0,mężczyzna,12.0,3000.0,0.0,5.0,10.0,34.0
splacona,300.0,58.0,kobieta,13.0,1240.0,3.0,68.0,48.0,0.0
splacona_cz,500.0,60.0,kobieta,13.0,936.0,0.0,29.0,48.0,0.0
splacona_cz,200.0,74.0,kobieta,13.0,1026.0,3.0,245.0,48.0,0.0
splacona_cz,400.0,44.0,mężczyzna,12.0,1952.35,2.0,2.0,11.0,0.0
splacona_cz,300.0,43.0,kobieta,11.0,1400.0,3.0,23.0,48.0,4.0
splacona_cz,1800.0,72.0,mężczyzna,13.0,2612.0,1.0,79.0,48.0,0.0
splacona_cz,400.0,61.0,kobieta,13.0,1170.0,1.0,76.0,48.0,0.0
splacona_cz,300.0,48.0,kobieta,11.0,1077.49,2.0,369.0,48.0,0.0
odmowa,600.0,27.0,mężczyzna,12.0,2187.11,0.0,30.0,35.0,0.0
splacona_cz,496.61,38.0,kobieta,11.0,2927.0,1.0,199.0,48.0,0.0
splacona_cz,800.0,57.0,mężczyzna,12.0,2500.0,1.0,2.0,3.0,1.0
splacona_cz,200.0,20.0,mężczyzna,17.0,985.0,3.0,11.0,11.0,0.0
splacona_cz,1000.0,42.0,mężczyzna,11.0,2258.0,3.0,73.0,48.0,0.0
splacona_cz,400.0,61.0,kobieta,13.0,1090.14,2.0,73.0,48.0,0.0
splacona_cz,649.84,57.0,kobieta,11.0,1680.0,3.0,68.0,48.0,0.0
splacona_cz,238.78,53.0,kobieta,11.0,1700.0,3.0,203.0,48.0,0.0
splacona_cz,500.0,69.0,kobieta,13.0,1072.0,3.0,151.0,48.0,5.0
splacona_cz,300.0,70.0,kobieta,13.0,729.03,3.0,255.0,48.0,0.0
odmowa,500.0,69.0,kobieta,16.0,1124.0,0.0,135.0,48.0,0.0
splacona_cz,200.0,63.0,kobieta,16.0,1389.0,2.0,89.0,48.0,0.0
splacona_cz,381.29,70.0,kobieta,13.0,1291.18,3.0,77.0,48.0,0.0
splacona_cz,200.0,57.0,mężczyzna,16.0,763.38,2.0,209.0,48.0,0.0
splacona_cz,900.0,59.0,kobieta,13.0,1370.0,2.0,74.0,48.0,11.0
odmowa,900.0,19.0,mężczyzna,12.0,1700.0,0.0,4.0,12.0,0.0
splacona,500.0,53.0,mężczyzna,11.0,2080.0,3.0,316.0,48.0,15.0
splacona_cz,1500.0,57.0,mężczyzna,98.0,3000.0,0.0,67.0,48.0,6.0
splacona_cz,300.0,60.0,mężczyzna,11.0,3000.0,3.0,210.0,48.0,0.0
splacona_cz,200.0,30.0,kobieta,11.0,1373.34,0.0,56.0,48.0,0.0
splacona_cz,200.0,25.0,kobieta,17.0,1200.0,3.0,163.0,48.0,1.0
splacona,300.0,52.0,kobieta,16.0,685.0,1.0,39.0,48.0,0.0
splacona_cz,400.0,66.0,kobieta,13.0,850.0,2.0,65.0,48.0,1.0
splacona_cz,400.0,54.0,kobieta,12.0,1700.0,3.0,53.0,48.0,0.0
splacona,500.0,50.0,kobieta,17.0,990.0,3.0,70.0,48.0,13.0
splacona_cz,600.0,35.0,kobieta,11.0,2400.0,2.0,111.0,48.0,6.0
windykacja,296.54,34.0,mężczyzna,12.0,1030.0,0.0,3.0,23.0,1671.0
splacona_cz,903.23,36.0,kobieta,11.0,1900.0,2.0,177.0,48.0,3.0
splacona_cz,500.0,67.0,mężczyzna,16.0,1600.0,1.0,10.0,48.0,0.0
splacona_cz,500.0,29.0,kobieta,12.0,1447.0,3.0,19.0,23.0,4.0
splacona_cz,300.0,60.0,kobieta,13.0,810.0,3.0,31.0,48.0,4.0
splacona_cz,400.0,54.0,kobieta,11.0,2368.57,1.0,408.0,48.0,6.0
splacona,378.0,27.0,kobieta,11.0,1500.0,0.0,22.0,48.0,9.0
splacona_cz,300.0,45.0,mężczyzna,12.0,1375.47,0.0,4.0,8.0,0.0
splacona,500.0,50.0,kobieta,11.0,4900.0,1.0,9.0,48.0,0.0
splacona,200.0,68.0,kobieta,13.0,1017.0,3.0,159.0,48.0,0.0
splacona,600.0,55.0,mężczyzna,16.0,588.0,3.0,420.0,48.0,0.0
windykacja,200.0,28.0,mężczyzna,12.0,1136.86,1.0,9.0,23.0,1671.0
splacona_cz,200.0,66.0,kobieta,13.0,910.0,3.0,67.0,48.0,0.0
odmowa,200.0,29.0,kobieta,98.0,600.0,0.0,3.0,48.0,0.0
splacona_cz,300.0,22.0,kobieta,12.0,1634.0,1.0,10.0,10.0,3.0
splacona,900.0,47.0,mężczyzna,11.0,2500.0,2.0,202.0,48.0,11.0
odmowa,200.0,78.0,kobieta,16.0,1076.83,0.0,135.0,48.0,0.0
splacona_cz,200.0,66.0,kobieta,13.0,1216.0,3.0,139.0,48.0,0.0
splacona_cz,400.0,61.0,kobieta,13.0,1280.0,3.0,15.0,48.0,0.0
splacona_cz,600.0,54.0,kobieta,11.0,1300.0,0.0,66.0,48.0,8.0
splacona_cz,450.0,31.0,mężczyzna,11.0,2700.0,3.0,13.0,48.0,18.0
splacona,500.0,59.0,kobieta,13.0,1400.0,2.0,52.0,48.0,1.0
splacona_cz,575.74,32.0,mężczyzna,11.0,2050.0,3.0,116.0,48.0,7.0
splacona_cz,500.0,58.0,mężczyzna,16.0,1770.0,3.0,87.0,48.0,0.0
splacona_cz,300.0,31.0,kobieta,12.0,1865.0,0.0,18.0,21.0,3.0
splacona,382.44,29.0,mężczyzna,11.0,1888.27,2.0,75.0,48.0,16.0
splacona_cz,300.0,50.0,mężczyzna,12.0,1000.0,0.0,41.0,48.0,0.0
splacona_cz,385.97,54.0,kobieta,11.0,1721.7,3.0,118.0,48.0,1.0
splacona_cz,700.0,58.0,kobieta,13.0,1872.0,3.0,33.0,48.0,3.0
splacona_cz,330.68,35.0,kobieta,11.0,2709.34,3.0,179.0,48.0,0.0
splacona_cz,400.0,64.0,kobieta,13.0,1015.0,3.0,107.0,48.0,2.0
splacona_cz,200.0,53.0,kobieta,12.0,984.34,2.0,16.0,20.0,0.0
splacona_cz,300.0,78.0,kobieta,13.0,1239.98,0.0,253.0,48.0,0.0
splacona_cz,400.0,62.0,kobieta,13.0,1200.29,0.0,20.0,48.0,0.0
odmowa,500.0,39.0,kobieta,11.0,1183.0,0.0,15.0,48.0,0.0
